,date,average price,total volume,size_4046,size_4225,size_4770,total bags,small bags,large bags,xlarge bags,type,year,city,total sales
14159,2016-03-06,2.31,24869.6,1787.24,22321.65,0.0,760.71,760.71,0.0,0.0,organic,2016,San Francisco,57448.776
14160,2016-02-28,2.29,24175.21,1143.86,23000.07,0.0,31.28,31.28,0.0,0.0,organic,2016,San Francisco,55361.2309
14161,2016-02-21,2.38,21256.64,1145.81,20051.14,0.0,59.69,53.02,6.67,0.0,organic,2016,San Francisco,50590.803199999995
14162,2016-02-14,2.37,21276.09,1014.44,20230.54,0.0,31.11,31.11,0.0,0.0,organic,2016,San Francisco,50424.333300000006
14163,2016-02-07,1.93,26088.82,1240.75,24785.95,0.0,62.12,62.12,0.0,0.0,organic,2016,San Francisco,50351.4226
14164,2016-01-31,2.3,23630.61,1637.6,21868.98,0.0,124.03,86.82,37.21,0.0,organic,2016,San Francisco,54350.403
14165,2016-01-24,1.89,24292.32,1127.37,22922.9,0.0,242.05,127.23,114.82,0.0,organic,2016,San Francisco,45912.4848
14166,2016-01-17,1.95,18983.23,1127.33,17731.64,0.0,124.26,105.62,18.64,0.0,organic,2016,San Francisco,37017.2985
14167,2016-01-10,1.93,17568.19,1183.68,16067.37,0.0,317.14,233.19,83.95,0.0,organic,2016,San Francisco,33906.6067
14168,2016-01-03,1.93,18894.27,1153.15,17249.32,0.0,491.8,382.86,108.94,0.0,organic,2016,San Francisco,36465.9411
14169,2016-12-25,0.81,80324.51,353.45,15255.56,2.62,64712.88,548.41,64164.47,0.0,organic,2016,Seattle,65062.8531
14170,2016-12-18,1.08,46216.41,373.65,10784.3,1.31,35057.15,443.67,34613.48,0.0,organic,2016,Seattle,49913.72280000001
14171,2016-12-11,1.54,26530.99,382.04,8657.16,1.31,17490.48,555.46,16935.02,0.0,organic,2016,Seattle,40857.7246
14172,2016-12-04,1.45,38898.52,442.32,10207.77,15.7,28232.73,534.52,27698.21,0.0,organic,2016,Seattle,56402.85399999999
14173,2016-11-27,1.53,36545.5,321.68,9807.21,26.11,26390.5,322.68,26067.82,0.0,organic,2016,Seattle,55914.615
14174,2016-11-20,1.59,40278.71,385.45,10855.78,3.92,29033.56,735.87,28297.69,0.0,organic,2016,Seattle,64043.1489
14175,2016-11-13,2.28,28907.25,541.62,18490.5,41.96,9833.17,801.11,9032.06,0.0,organic,2016,Seattle,65908.53
14176,2016-11-06,1.69,35103.94,503.78,10960.26,41.92,23597.98,600.56,22997.42,0.0,organic,2016,Seattle,59325.6586
14177,2016-10-30,2.73,13588.39,794.44,11345.97,23.56,1424.42,600.6,823.82,0.0,organic,2016,Seattle,37096.3047
14178,2016-10-23,2.24,15072.28,793.82,10958.22,69.99,3250.25,688.18,2562.07,0.0,organic,2016,Seattle,33761.9072
14179,2016-10-16,1.59,33108.57,835.37,10706.93,10.46,21555.81,3017.8,18538.01,0.0,organic,2016,Seattle,52642.6263
14180,2016-10-09,1.73,23673.82,689.95,9161.72,0.0,13822.15,4318.59,9503.56,0.0,organic,2016,Seattle,40955.7086
14181,2016-10-02,1.45,35306.91,1498.12,7937.3,9.12,25862.37,3661.9,22200.47,0.0,organic,2016,Seattle,51195.0195
14182,2016-09-25,1.69,29440.75,3798.76,7157.62,105.3,18379.07,4761.1,13617.97,0.0,organic,2016,Seattle,49754.8675
14183,2016-09-18,1.59,35004.7,5284.83,5003.17,259.37,24457.33,8769.31,15688.02,0.0,organic,2016,Seattle,55657.473
14184,2016-09-11,1.39,41227.8,5095.82,7772.47,34.94,28324.57,6270.0,22054.57,0.0,organic,2016,Seattle,57306.642
14185,2016-09-04,2.09,22006.58,6158.94,13584.95,81.34,2181.35,664.36,1516.99,0.0,organic,2016,Seattle,45993.7522
14186,2016-08-28,2.24,18871.59,5595.5,12638.28,31.08,606.73,532.98,73.75,0.0,organic,2016,Seattle,42272.361600000004
14187,2016-08-21,1.83,30611.93,5087.77,14464.37,55.62,11004.17,10937.33,66.84,0.0,organic,2016,Seattle,56019.831900000005
14188,2016-08-14,2.19,28185.87,5345.6,20681.63,82.66,2075.98,1609.59,466.39,0.0,organic,2016,Seattle,61727.05529999999
14189,2016-08-07,1.81,31464.7,4368.95,14319.95,56.74,12719.06,4920.92,7798.14,0.0,organic,2016,Seattle,56951.107
14190,2016-07-31,1.34,48248.63,3816.63,12705.33,38.64,31688.03,2455.73,29232.3,0.0,organic,2016,Seattle,64653.1642
14191,2016-07-24,1.95,28351.54,2911.49,18679.58,77.4,6683.07,295.02,6388.05,0.0,organic,2016,Seattle,55285.503
14192,2016-07-17,2.11,30480.39,1924.24,25560.94,35.13,2960.08,363.33,2596.75,0.0,organic,2016,Seattle,64313.622899999995
14193,2016-07-10,1.8,37406.41,1364.66,25562.94,40.41,10438.4,277.67,10160.73,0.0,organic,2016,Seattle,67331.53800000002
14194,2016-07-03,1.65,45009.96,1082.01,27564.89,56.6,16306.46,342.52,15963.94,0.0,organic,2016,Seattle,74266.434
14195,2016-06-26,1.74,41165.72,813.21,32449.11,68.65,7834.75,196.26,7638.49,0.0,organic,2016,Seattle,71628.35280000001
14196,2016-06-19,1.75,40879.73,1015.37,38691.88,35.72,1136.76,332.71,804.05,0.0,organic,2016,Seattle,71539.52750000001
14197,2016-06-12,1.87,30958.84,655.0,26109.16,51.95,4142.73,359.21,3783.52,0.0,organic,2016,Seattle,57893.0308
14198,2016-06-05,1.76,40948.65,625.84,39556.57,21.31,744.93,272.96,471.97,0.0,organic,2016,Seattle,72069.624
14199,2016-05-29,1.62,39722.85,625.03,30792.23,27.93,8277.66,478.03,7799.63,0.0,organic,2016,Seattle,64351.017
14200,2016-05-22,1.55,53707.4,631.72,36746.36,18.54,16310.78,262.85,16047.93,0.0,organic,2016,Seattle,83246.47
14201,2016-05-15,1.71,42825.14,739.57,32468.52,22.47,9594.58,233.22,9361.36,0.0,organic,2016,Seattle,73230.98939999999
14202,2016-05-08,1.2,54996.33,637.12,24402.5,31.65,29925.06,291.79,29633.27,0.0,organic,2016,Seattle,65995.596
14203,2016-05-01,1.25,54382.38,490.82,27880.71,167.12,25843.73,280.71,25563.02,0.0,organic,2016,Seattle,67977.97499999999
14204,2016-04-24,1.31,63398.87,667.33,41604.03,11.87,21115.64,435.55,20680.09,0.0,organic,2016,Seattle,83052.5197
14205,2016-04-17,1.51,36396.95,573.14,18659.47,19.73,17144.61,367.57,16777.04,0.0,organic,2016,Seattle,54959.394499999995
14206,2016-04-10,0.89,112486.22,608.37,27403.46,10.49,84463.9,5360.97,79102.93,0.0,organic,2016,Seattle,100112.73580000001
14207,2016-04-03,1.27,49342.12,614.81,24201.33,50.91,24475.07,968.39,23506.68,0.0,organic,2016,Seattle,62664.4924
14208,2016-03-27,1.55,36606.53,454.87,20878.24,5.23,15268.19,443.54,14824.65,0.0,organic,2016,Seattle,56740.1215
14209,2016-03-20,0.98,87462.26,474.08,24602.2,55.0,62330.98,7575.05,54755.93,0.0,organic,2016,Seattle,85713.01479999999
14210,2016-03-13,1.18,51451.83,409.24,15023.6,41.84,35977.15,10152.23,25824.92,0.0,organic,2016,Seattle,60713.1594
14211,2016-03-06,1.22,39782.0,583.7,17846.08,14.43,21337.79,521.41,20816.38,0.0,organic,2016,Seattle,48534.04
14212,2016-02-28,1.46,37727.89,800.13,26050.81,44.6,10832.35,2036.03,8796.32,0.0,organic,2016,Seattle,55082.719399999994
14213,2016-02-21,1.41,29590.91,362.25,14316.01,34.15,14878.5,1207.09,13671.41,0.0,organic,2016,Seattle,41723.183099999995
14214,2016-02-14,0.98,71534.03,455.72,20258.99,40.95,50778.37,1904.23,48874.14,0.0,organic,2016,Seattle,70103.34939999999
14215,2016-02-07,1.26,33199.26,557.91,13292.78,29.22,19319.35,7549.44,11769.91,0.0,organic,2016,Seattle,41831.0676
14216,2016-01-31,1.36,33959.31,434.84,14514.53,6.65,19003.29,4026.28,14977.01,0.0,organic,2016,Seattle,46184.6616
14217,2016-01-24,1.47,26516.63,681.3,11791.04,63.93,13980.36,244.19,13736.17,0.0,organic,2016,Seattle,38979.4461
14218,2016-01-17,1.26,42107.7,560.56,15954.79,6.67,25585.68,163.14,25422.54,0.0,organic,2016,Seattle,53055.702
14219,2016-01-10,1.29,37193.3,649.31,16547.56,6.67,19989.76,48.94,19940.82,0.0,organic,2016,Seattle,47979.357
14220,2016-01-03,1.58,24767.95,577.02,12634.37,12.01,11544.55,14.83,11529.72,0.0,organic,2016,Seattle,39133.361000000004
14377,2016-12-25,0.89,5333.76,24.44,1081.6,0.0,4227.72,23.76,4203.96,0.0,organic,2016,Spokane,4747.0464
14378,2016-12-18,1.03,3288.85,18.32,761.26,0.0,2509.27,15.83,2493.44,0.0,organic,2016,Spokane,3387.5155
14379,2016-12-11,1.38,2137.62,10.17,598.15,0.0,1529.3,31.65,1497.65,0.0,organic,2016,Spokane,2949.9156
14380,2016-12-04,1.48,2645.69,12.19,713.24,0.0,1920.26,7.9,1912.36,0.0,organic,2016,Spokane,3915.6212
14381,2016-11-27,1.33,3169.8,38.57,645.56,0.0,2485.67,23.68,2461.99,0.0,organic,2016,Spokane,4215.834000000001
14382,2016-11-20,1.67,2832.01,64.86,835.13,0.0,1932.02,106.67,1825.35,0.0,organic,2016,Spokane,4729.4567
14383,2016-11-13,2.35,1795.08,38.49,1229.53,1.01,526.05,43.33,482.72,0.0,organic,2016,Spokane,4218.438
14384,2016-11-06,2.02,1894.26,14.17,965.27,0.0,914.82,26.67,888.15,0.0,organic,2016,Spokane,3826.4052
14385,2016-10-30,2.89,1043.41,105.07,907.25,3.03,28.06,0.0,28.06,0.0,organic,2016,Spokane,3015.4549
14386,2016-10-23,2.23,1253.5,48.21,938.03,5.02,262.24,0.0,262.24,0.0,organic,2016,Spokane,2795.305
14387,2016-10-16,1.83,2160.64,99.83,918.48,11.98,1130.35,4.44,1125.91,0.0,organic,2016,Spokane,3953.9712
14388,2016-10-09,2.26,1792.53,123.09,853.68,192.57,623.19,123.53,499.66,0.0,organic,2016,Spokane,4051.1177999999995
14389,2016-10-02,1.64,2386.34,155.78,710.62,0.0,1519.94,144.76,1375.18,0.0,organic,2016,Spokane,3913.5976
14390,2016-09-25,2.27,1737.7,299.91,912.38,0.0,525.41,54.5,470.91,0.0,organic,2016,Spokane,3944.579
14391,2016-09-18,1.51,2714.12,549.78,263.49,0.0,1900.85,360.0,1540.85,0.0,organic,2016,Spokane,4098.321199999999
14392,2016-09-11,1.53,3194.19,837.77,386.27,0.0,1970.15,638.38,1331.77,0.0,organic,2016,Spokane,4887.1107
14393,2016-09-04,1.93,2088.07,645.19,996.54,0.0,446.34,22.53,423.81,0.0,organic,2016,Spokane,4029.9751
14394,2016-08-28,2.51,1227.21,511.39,670.96,0.0,44.86,44.86,0.0,0.0,organic,2016,Spokane,3080.2971
14395,2016-08-21,1.95,2086.53,706.36,614.47,0.0,765.7,765.7,0.0,0.0,organic,2016,Spokane,4068.7335000000003
14396,2016-08-14,2.25,1921.43,622.77,1072.24,0.0,226.42,99.45,126.97,0.0,organic,2016,Spokane,4323.2175
14397,2016-08-07,1.64,2329.01,326.15,709.21,0.0,1293.65,456.15,837.5,0.0,organic,2016,Spokane,3819.5764
14398,2016-07-31,1.31,2994.48,375.9,563.84,0.0,2054.74,192.05,1862.69,0.0,organic,2016,Spokane,3922.7688000000003
14399,2016-07-24,2.16,1760.07,286.36,1281.97,0.0,191.74,7.37,184.37,0.0,organic,2016,Spokane,3801.7512
14400,2016-07-17,2.32,2469.93,632.92,1787.23,0.0,49.78,44.48,5.3,0.0,organic,2016,Spokane,5730.2375999999995
14401,2016-07-10,2.23,2122.86,531.25,1459.49,0.0,132.12,0.0,132.12,0.0,organic,2016,Spokane,4733.977800000001
14402,2016-07-03,1.69,3136.55,403.35,1599.9,0.0,1133.3,7.51,1125.79,0.0,organic,2016,Spokane,5300.7695
14403,2016-06-26,1.76,3011.21,411.5,2059.45,0.0,540.26,22.65,517.61,0.0,organic,2016,Spokane,5299.7296
14404,2016-06-19,1.75,2952.0,348.81,2595.61,0.0,7.58,7.58,0.0,0.0,organic,2016,Spokane,5166.0
14405,2016-06-12,1.89,2299.99,167.27,1853.94,0.0,278.78,0.0,278.78,0.0,organic,2016,Spokane,4346.981099999999
14406,2016-06-05,1.91,2807.95,99.46,2655.67,1.99,50.83,0.0,50.83,0.0,organic,2016,Spokane,5363.184499999999
14407,2016-05-29,1.64,2979.01,117.12,2253.12,0.0,608.77,0.0,608.77,0.0,organic,2016,Spokane,4885.5764
14408,2016-05-22,1.49,3894.15,81.14,3124.78,0.0,688.23,0.0,688.23,0.0,organic,2016,Spokane,5802.2835000000005
14409,2016-05-15,1.61,3399.86,77.0,2582.47,0.0,740.39,0.0,740.39,0.0,organic,2016,Spokane,5473.774600000001
14410,2016-05-08,1.41,3542.46,72.84,2025.86,0.0,1443.76,0.0,1443.76,0.0,organic,2016,Spokane,4994.8686
14411,2016-05-01,1.27,3665.51,29.45,1749.21,0.0,1886.85,0.0,1886.85,0.0,organic,2016,Spokane,4655.197700000001
14412,2016-04-24,1.46,4611.55,148.77,4237.89,1.96,222.93,0.0,222.93,0.0,organic,2016,Spokane,6732.863
14413,2016-04-17,1.14,3374.83,79.92,1329.4,0.0,1965.51,0.0,1965.51,0.0,organic,2016,Spokane,3847.3061999999995
14414,2016-04-10,0.85,8577.23,93.08,1966.33,0.0,6517.82,0.0,6517.82,0.0,organic,2016,Spokane,7290.6455
14415,2016-04-03,1.33,4149.98,100.29,2792.8,0.0,1256.89,19.29,1237.6,0.0,organic,2016,Spokane,5519.4734
14416,2016-03-27,1.45,2927.32,59.51,1996.63,1.92,869.26,0.0,869.26,0.0,organic,2016,Spokane,4244.6140000000005
14417,2016-03-20,1.08,4726.65,88.02,1757.48,0.0,2881.15,441.53,2439.62,0.0,organic,2016,Spokane,5104.782
14418,2016-03-13,1.28,4036.93,51.54,1563.44,0.0,2421.95,237.26,2184.69,0.0,organic,2016,Spokane,5167.2704
14419,2016-03-06,1.31,3669.4,78.16,2007.44,5.72,1578.08,0.0,1578.08,0.0,organic,2016,Spokane,4806.914000000001
14420,2016-02-28,1.69,4992.2,316.43,3736.21,55.28,884.28,0.0,884.28,0.0,organic,2016,Spokane,8436.818
14421,2016-02-21,1.42,3066.64,17.18,1515.29,0.0,1534.17,0.0,1534.17,0.0,organic,2016,Spokane,4354.6287999999995
14422,2016-02-14,0.98,5990.65,64.99,1798.79,0.0,4126.87,146.55,3980.32,0.0,organic,2016,Spokane,5870.8369999999995
14423,2016-02-07,1.22,3042.3,59.36,1319.25,0.0,1663.69,234.02,1429.67,0.0,organic,2016,Spokane,3711.606
14424,2016-01-31,1.42,2705.96,49.87,1306.09,0.0,1350.0,0.0,1350.0,0.0,organic,2016,Spokane,3842.4631999999997
14425,2016-01-24,1.52,1955.39,53.78,951.21,5.76,944.64,0.0,944.64,0.0,organic,2016,Spokane,2972.1928000000003
14426,2016-01-17,1.19,3476.19,40.41,1459.95,3.85,1971.98,0.0,1971.98,0.0,organic,2016,Spokane,4136.6660999999995
14427,2016-01-10,1.2,3528.15,44.29,1435.6,3.85,2044.41,0.0,2044.41,0.0,organic,2016,Spokane,4233.78
14428,2016-01-03,1.69,2401.84,75.14,1380.5,0.0,946.2,0.0,946.2,0.0,organic,2016,Spokane,4059.1096000000002
14429,2016-12-25,1.36,4173.63,1490.35,349.44,0.0,2333.84,1183.98,1149.86,0.0,organic,2016,St. Louis,5676.1368
14430,2016-12-18,1.35,5402.48,2019.34,548.82,0.0,2834.32,730.0,2104.32,0.0,organic,2016,St. Louis,7293.348
14431,2016-12-11,1.53,5358.18,1761.25,573.98,0.0,3022.95,947.22,2075.73,0.0,organic,2016,St. Louis,8198.0154
14432,2016-12-04,1.43,5860.55,1873.62,421.89,0.0,3565.04,563.33,3001.71,0.0,organic,2016,St. Louis,8380.5865
14433,2016-11-27,1.14,9149.56,1662.91,372.34,0.0,7114.31,1130.0,5984.31,0.0,organic,2016,St. Louis,10430.498399999999
14434,2016-11-20,1.04,10510.27,1377.36,537.0,0.0,8595.91,1375.01,7220.9,0.0,organic,2016,St. Louis,10930.6808
14435,2016-11-13,1.49,6840.22,1944.42,545.57,0.0,4350.23,1526.66,2823.57,0.0,organic,2016,St. Louis,10191.9278
14436,2016-11-06,1.29,7312.47,2297.63,404.07,0.0,4610.77,895.0,3715.77,0.0,organic,2016,St. Louis,9433.0863
14437,2016-10-30,1.0,6655.57,800.43,637.41,0.0,5217.73,420.0,4797.73,0.0,organic,2016,St. Louis,6655.57
14438,2016-10-23,1.12,10673.47,2556.24,835.53,0.0,7281.7,197.22,7084.48,0.0,organic,2016,St. Louis,11954.2864
14439,2016-10-16,1.6,8973.5,2383.54,1980.2,0.0,4609.76,836.11,3773.65,0.0,organic,2016,St. Louis,14357.6
14440,2016-10-09,1.23,8098.83,320.93,1234.08,0.0,6543.82,1153.33,5390.49,0.0,organic,2016,St. Louis,9961.5609
14441,2016-10-02,1.23,6734.06,572.55,704.25,0.0,5457.26,892.77,4564.49,0.0,organic,2016,St. Louis,8282.8938
14442,2016-09-25,1.5,5873.36,1707.38,708.57,0.0,3457.41,1017.25,2440.16,0.0,organic,2016,St. Louis,8810.039999999999
14443,2016-09-18,1.54,6740.24,2418.28,838.57,0.0,3483.39,711.99,2771.4,0.0,organic,2016,St. Louis,10379.9696
14444,2016-09-11,1.52,4993.15,1134.32,1259.36,0.0,2599.47,55.38,2544.09,0.0,organic,2016,St. Louis,7589.588
14445,2016-09-04,1.06,8505.41,2817.65,568.62,0.0,5119.14,55.48,5063.66,0.0,organic,2016,St. Louis,9015.7346
14446,2016-08-28,1.04,10875.76,2752.04,1084.38,23.57,7015.77,550.24,6465.53,0.0,organic,2016,St. Louis,11310.7904
14447,2016-08-21,1.88,8616.4,3154.25,2593.44,70.63,2798.08,2788.08,10.0,0.0,organic,2016,St. Louis,16198.831999999999
14448,2016-08-14,1.97,7008.59,2390.91,2720.52,16.27,1880.89,1526.11,354.78,0.0,organic,2016,St. Louis,13806.9223
14449,2016-08-07,1.77,8063.78,2307.37,2240.62,21.65,3494.14,3490.81,3.33,0.0,organic,2016,St. Louis,14272.890599999999
14450,2016-07-31,1.57,9269.91,2001.3,1662.32,52.23,5554.06,5547.39,6.67,0.0,organic,2016,St. Louis,14553.7587
14451,2016-07-24,1.69,7057.4,1567.5,1835.55,7.19,3647.16,3647.16,0.0,0.0,organic,2016,St. Louis,11927.006
14452,2016-07-17,2.0,5499.33,1440.8,2535.31,0.0,1523.22,1523.22,0.0,0.0,organic,2016,St. Louis,10998.66
14453,2016-07-10,1.74,5055.17,423.98,1915.03,0.0,2716.16,2716.16,0.0,0.0,organic,2016,St. Louis,8795.9958
14454,2016-07-03,1.75,4788.38,398.73,1834.52,8.94,2546.19,2546.19,0.0,0.0,organic,2016,St. Louis,8379.665
14455,2016-06-26,1.74,7231.64,1646.65,1916.95,21.42,3646.62,3646.62,0.0,0.0,organic,2016,St. Louis,12583.053600000001
14456,2016-06-19,1.83,7924.1,2678.04,2060.17,8.9,3176.99,3176.99,0.0,0.0,organic,2016,St. Louis,14501.103000000001
14457,2016-06-12,1.72,8338.7,2197.91,2158.0,1.77,3981.02,3957.44,23.58,0.0,organic,2016,St. Louis,14342.564
14458,2016-06-05,1.96,7048.29,2336.22,2701.21,0.0,2010.86,2010.86,0.0,0.0,organic,2016,St. Louis,13814.6484
14459,2016-05-29,2.2,4151.27,2177.62,1738.92,3.52,231.21,218.09,13.12,0.0,organic,2016,St. Louis,9132.794000000002
14460,2016-05-22,2.03,5259.2,2152.85,2715.23,3.51,387.61,304.62,82.99,0.0,organic,2016,St. Louis,10676.176
14461,2016-05-15,1.69,6797.21,2767.39,1279.65,0.0,2750.17,315.53,2434.64,0.0,organic,2016,St. Louis,11487.2849
14462,2016-05-08,1.47,5666.7,1939.42,608.58,0.0,3118.7,155.45,2963.25,0.0,organic,2016,St. Louis,8330.048999999999
14463,2016-05-01,1.3,5153.05,1408.4,528.99,0.0,3215.66,0.0,3215.66,0.0,organic,2016,St. Louis,6698.965
14464,2016-04-24,0.69,12272.56,1593.69,510.56,5.23,10163.08,7.74,10155.34,0.0,organic,2016,St. Louis,8468.0664
14465,2016-04-17,1.21,4042.51,1101.45,422.83,0.0,2518.23,0.0,2518.23,0.0,organic,2016,St. Louis,4891.4371
14466,2016-04-10,0.58,14137.4,668.77,489.85,0.0,12978.78,61.76,12917.02,0.0,organic,2016,St. Louis,8199.692
14467,2016-04-03,0.75,10883.38,1433.66,498.14,5.21,8946.37,11.57,8934.8,0.0,organic,2016,St. Louis,8162.535
14468,2016-03-27,0.88,11880.74,2743.43,473.79,0.0,8663.52,26.47,8637.05,0.0,organic,2016,St. Louis,10455.0512
14469,2016-03-20,0.9,12334.46,1490.01,578.29,0.0,10266.16,199.63,10066.53,0.0,organic,2016,St. Louis,11101.014
14470,2016-03-13,1.1,7739.62,1855.25,429.47,1.74,5453.16,66.9,5386.26,0.0,organic,2016,St. Louis,8513.582
14471,2016-03-06,1.82,4095.43,1975.45,548.25,1.74,1569.99,20.0,1549.99,0.0,organic,2016,St. Louis,7453.6826
14472,2016-02-28,0.9,11358.36,2968.08,629.17,0.0,7761.11,20.0,7741.11,0.0,organic,2016,St. Louis,10222.524000000001
14473,2016-02-21,0.82,12382.8,1078.6,801.1,3.49,10499.61,20.55,10479.06,0.0,organic,2016,St. Louis,10153.895999999999
14474,2016-02-14,1.71,4744.15,1732.47,659.07,0.0,2352.61,41.1,2311.51,0.0,organic,2016,St. Louis,8112.496499999999
14475,2016-02-07,1.63,4026.22,1245.18,640.98,0.0,2140.06,23.89,2116.17,0.0,organic,2016,St. Louis,6562.7386
14476,2016-01-31,0.91,8047.41,1065.99,618.9,0.0,6362.52,28.36,6334.16,0.0,organic,2016,St. Louis,7323.1431
14477,2016-01-24,0.68,15106.42,1490.93,595.22,5.27,13015.0,66.82,12948.18,0.0,organic,2016,St. Louis,10272.365600000001
14478,2016-01-17,0.98,8688.58,1669.28,655.91,0.0,6363.39,396.29,5967.1,0.0,organic,2016,St. Louis,8514.8084
14479,2016-01-10,1.42,6987.04,2159.08,669.21,0.0,4158.75,926.19,3232.56,0.0,organic,2016,St. Louis,9921.5968
14480,2016-01-03,0.86,10026.13,1303.08,932.82,5.29,7784.94,83.92,7701.02,0.0,organic,2016,St. Louis,8622.4718
14481,2016-12-25,1.69,1016.97,113.18,147.13,0.0,756.66,756.66,0.0,0.0,organic,2016,Syracuse,1718.6793
14482,2016-12-18,1.63,1106.24,11.28,106.56,0.0,988.4,988.4,0.0,0.0,organic,2016,Syracuse,1803.1712
14483,2016-12-11,1.77,1584.0,0.0,171.2,0.0,1412.8,1391.97,20.83,0.0,organic,2016,Syracuse,2803.68
14484,2016-12-04,1.83,1687.32,0.0,186.86,0.0,1500.46,1471.39,29.07,0.0,organic,2016,Syracuse,3087.7956
14485,2016-11-27,1.86,775.8,0.0,101.8,0.0,674.0,674.0,0.0,0.0,organic,2016,Syracuse,1442.988
14486,2016-11-20,1.77,1573.28,3.71,39.58,0.0,1529.99,1529.99,0.0,0.0,organic,2016,Syracuse,2784.7056
14487,2016-11-13,1.81,892.02,0.0,67.8,0.0,824.22,824.22,0.0,0.0,organic,2016,Syracuse,1614.5562
14488,2016-11-06,1.7,1141.59,1.0,105.72,0.0,1034.87,1034.87,0.0,0.0,organic,2016,Syracuse,1940.7029999999997
14489,2016-10-30,1.73,667.95,4.91,57.64,0.0,605.4,605.4,0.0,0.0,organic,2016,Syracuse,1155.5535
14490,2016-10-23,1.69,961.36,0.0,37.97,0.0,923.39,923.39,0.0,0.0,organic,2016,Syracuse,1624.6984
14491,2016-10-16,1.61,795.95,0.0,50.17,0.0,745.78,745.78,0.0,0.0,organic,2016,Syracuse,1281.4795000000001
14492,2016-10-09,1.6,1007.51,0.0,68.44,0.0,939.07,939.07,0.0,0.0,organic,2016,Syracuse,1612.016
14493,2016-10-02,1.59,1233.27,0.0,76.93,0.0,1156.34,1156.34,0.0,0.0,organic,2016,Syracuse,1960.8993
14494,2016-09-25,1.6,1233.92,0.0,97.67,0.0,1136.25,1136.25,0.0,0.0,organic,2016,Syracuse,1974.2720000000002
14495,2016-09-18,1.51,1953.97,8.88,69.6,0.0,1875.49,1875.49,0.0,0.0,organic,2016,Syracuse,2950.4947
14496,2016-09-11,1.54,1614.87,6.1,95.22,0.0,1513.55,1513.55,0.0,0.0,organic,2016,Syracuse,2486.8997999999997
14497,2016-09-04,1.56,1844.23,10.97,107.31,0.0,1725.95,1725.95,0.0,0.0,organic,2016,Syracuse,2876.9988000000003
14498,2016-08-28,1.54,1739.66,6.1,184.31,0.0,1549.25,1549.25,0.0,0.0,organic,2016,Syracuse,2679.0764000000004
14499,2016-08-21,1.53,2472.9,7.34,157.78,0.0,2307.78,2307.78,0.0,0.0,organic,2016,Syracuse,3783.5370000000003
14500,2016-08-14,1.53,1391.44,12.41,124.07,0.0,1254.96,1254.96,0.0,0.0,organic,2016,Syracuse,2128.9032
14501,2016-08-07,1.54,2292.45,7.46,172.85,0.0,2112.14,2112.14,0.0,0.0,organic,2016,Syracuse,3530.3729999999996
14502,2016-07-31,1.41,1491.19,7.47,99.66,0.0,1384.06,1283.71,100.35,0.0,organic,2016,Syracuse,2102.5778999999998
14503,2016-07-24,1.45,1934.1,3.74,159.63,0.0,1770.73,1393.82,376.91,0.0,organic,2016,Syracuse,2804.4449999999997
14504,2016-07-17,1.6,2561.43,0.0,188.49,0.0,2372.94,1618.42,754.52,0.0,organic,2016,Syracuse,4098.288
14505,2016-07-10,1.64,2872.1,0.0,51.22,0.0,2820.88,2024.16,796.72,0.0,organic,2016,Syracuse,4710.244
14506,2016-07-03,1.68,2948.8,0.0,111.26,0.0,2837.54,1715.2,1122.34,0.0,organic,2016,Syracuse,4953.984
14507,2016-06-26,1.68,2132.15,0.0,103.7,0.0,2028.45,1317.67,710.78,0.0,organic,2016,Syracuse,3582.012
14508,2016-06-19,1.71,2581.34,0.0,116.16,0.0,2465.18,1246.65,1218.53,0.0,organic,2016,Syracuse,4414.0914
14509,2016-06-12,1.49,2790.56,0.0,134.1,0.0,2656.46,1384.44,1272.02,0.0,organic,2016,Syracuse,4157.9344
14510,2016-06-05,1.42,3058.43,0.0,106.83,0.0,2951.6,1899.83,1051.77,0.0,organic,2016,Syracuse,4342.9706
14511,2016-05-29,1.55,2913.64,0.0,328.12,0.0,2585.52,1246.03,1339.49,0.0,organic,2016,Syracuse,4516.142
14512,2016-05-22,1.45,3696.52,0.0,380.34,0.0,3316.18,2410.89,905.29,0.0,organic,2016,Syracuse,5359.954
14513,2016-05-15,1.45,3438.24,1.24,162.57,0.0,3274.43,2427.81,846.62,0.0,organic,2016,Syracuse,4985.447999999999
14514,2016-05-08,1.56,4156.13,0.0,168.54,0.0,3987.59,2181.06,1806.53,0.0,organic,2016,Syracuse,6483.562800000001
14515,2016-05-01,1.54,3118.81,0.0,113.94,0.0,3004.87,1874.19,1130.68,0.0,organic,2016,Syracuse,4802.9674
14516,2016-04-24,1.63,3752.94,0.0,232.87,0.0,3520.07,1805.18,1714.89,0.0,organic,2016,Syracuse,6117.2922
14517,2016-04-17,1.71,2326.56,0.0,145.04,0.0,2181.52,889.55,1291.97,0.0,organic,2016,Syracuse,3978.4175999999998
14518,2016-04-10,1.59,3412.46,0.0,155.06,0.0,3257.4,1440.82,1816.58,0.0,organic,2016,Syracuse,5425.8114000000005
14519,2016-04-03,1.46,2724.46,0.0,75.68,0.0,2648.78,1686.54,962.24,0.0,organic,2016,Syracuse,3977.7116
14520,2016-03-27,1.57,2668.42,0.0,103.24,0.0,2565.18,1290.54,1274.64,0.0,organic,2016,Syracuse,4189.419400000001
